PetType_1,PetType_2,Breed_1,Breed_2,Breed_3,AgeMonths,Color_1,Color_2,Color_3,Size_1,Size_2,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1,1,1,0,1,175,0,0,1,0,1,23.37552205561896,1,1,64,178,0,0
1,1,1,0,1,52,0,1,0,1,0,26.545561289467365,1,0,26,144,0,0
0,0,0,0,0,102,0,1,0,0,0,24.366659873165485,1,0,58,415,0,0
0,0,0,0,0,57,0,0,1,0,0,18.47282954366713,0,0,31,153,0,0
0,0,0,0,0,47,0,1,1,0,0,9.578858838874032,0,0,66,120,1,0
1,0,1,1,0,159,0,1,1,1,0,26.758066603210324,1,0,13,123,0,0
1,1,1,0,0,174,1,0,0,0,1,25.377505060422564,1,0,18,149,0,1
1,1,1,0,1,26,0,0,0,0,1,14.713500344105807,0,0,75,396,1,0
0,1,0,0,1,114,0,0,0,1,0,2.1332818940567004,1,0,13,380,0,0
0,0,0,0,0,5,0,0,0,1,0,19.51776809465549,1,0,24,267,0,1
0,1,0,0,1,84,1,0,0,0,0,2.46730875662087,1,0,57,326,0,0
1,0,0,1,1,52,0,0,0,0,0,27.86211889360381,1,0,29,0,0,1
1,0,0,1,0,105,0,0,1,1,0,28.887306442133905,1,0,56,160,0,0
1,1,1,0,0,54,1,0,0,0,0,6.495214231088522,1,0,54,243,1,0
0,0,0,0,0,161,0,0,1,0,1,20.615291963592387,0,0,5,374,1,0
1,1,1,0,1,178,1,0,0,1,0,3.67580113232012,1,1,35,397,1,0
1,0,0,1,1,166,0,0,0,1,0,22.15599092862054,1,0,19,250,1,1
0,0,0,0,0,155,0,0,1,0,1,11.071342318427563,1,0,55,366,0,1
1,0,0,1,0,15,0,0,1,0,1,20.750453240182914,1,1,77,63,0,1
0,1,0,0,1,61,0,0,1,0,1,11.813418766863158,0,0,69,298,0,0
0,0,0,0,0,122,1,0,0,0,0,5.221457785163836,1,1,44,247,1,0
0,1,0,0,1,21,0,1,0,1,0,12.777189434574177,0,0,78,441,0,0
1,1,1,0,1,46,0,0,0,0,0,4.267532272408911,1,1,38,296,0,0
1,1,1,0,0,134,0,0,1,0,1,17.72961497433143,1,1,62,464,0,0
1,1,1,0,0,38,0,1,0,0,0,2.1875944323349135,1,0,22,451,0,0
0,1,0,0,1,62,0,0,0,0,1,16.292270708395932,1,0,73,499,0,1
0,1,0,0,1,86,0,0,0,0,0,26.704690765770685,1,0,40,114,1,0
1,0,0,1,0,78,0,0,1,0,0,25.29832483346152,0,0,26,294,0,0
0,0,0,0,0,46,0,0,1,0,1,26.60066928916841,1,0,5,0,1,1
0,1,0,0,1,141,1,0,0,0,0,27.739415261686112,0,0,54,40,0,0
1,1,1,0,0,3,0,1,0,1,0,4.031308748395133,1,0,86,172,1,1
0,0,0,0,0,6,0,1,0,0,0,4.733668883395679,0,0,49,87,1,0
1,0,0,1,1,93,0,0,1,0,0,17.15319738308073,1,1,3,481,1,0
1,1,1,0,0,8,0,0,0,1,0,26.925207384308447,1,0,38,97,0,1
0,0,0,0,0,172,0,0,1,0,1,29.25613423919689,1,0,14,87,0,1
1,0,0,1,0,108,0,0,0,1,0,2.3415956028599987,1,0,47,250,0,0
0,1,0,0,1,161,0,0,0,0,0,11.317448441819144,1,0,14,334,0,0
1,0,1,1,0,75,0,0,1,0,1,7.17393338513981,1,0,75,464,0,1
1,0,0,1,0,77,0,1,1,0,0,22.923009619006194,1,1,73,140,1,0
1,1,1,0,0,50,0,1,0,0,0,19.565622187573926,1,0,38,70,0,0
0,1,0,0,1,11,0,0,0,1,0,4.4767529130315165,1,0,64,136,0,1
0,1,0,0,1,95,0,0,0,1,0,15.022139953584173,1,1,44,491,0,0
1,0,1,1,0,156,0,1,1,0,1,20.87777514876745,1,1,70,446,1,0
0,1,0,0,1,70,1,0,0,0,1,23.59115642379709,1,0,65,98,1,1
0,1,0,0,1,169,0,1,1,0,1,1.5815285837362474,1,0,25,150,0,1
0,1,0,0,1,16,0,1,1,0,0,26.823617645532806,1,0,16,437,0,1
1,1,1,0,0,68,0,0,0,1,0,17.509160105565208,0,0,15,174,1,0
0,0,0,0,0,99,0,1,0,1,0,24.545364333837234,1,1,81,166,0,0
0,1,0,0,1,48,0,1,1,1,0,24.43020287041422,1,0,3,342,0,0
1,0,1,1,0,64,1,0,0,0,1,6.505727147858105,1,0,67,409,1,1
1,0,1,1,0,90,0,0,1,1,0,4.1949914873553595,1,1,37,256,1,0
0,1,0,0,1,76,0,1,1,1,0,21.917330800240972,0,0,81,397,0,0
0,1,0,0,1,139,0,1,1,1,0,5.536380645826953,0,1,55,223,0,0
1,1,1,0,0,101,1,0,0,0,1,25.64818725073699,1,0,38,498,0,1
1,1,1,0,1,89,0,1,0,1,0,22.05949503200105,1,0,63,367,0,0
1,1,1,0,0,18,0,1,1,0,1,25.412935566592616,1,0,1,329,0,1
1,1,1,0,0,19,0,1,1,1,0,9.671367708671037,1,0,71,64,0,1
0,0,0,0,0,55,0,1,0,1,0,10.181343751906502,1,0,19,68,0,0
1,1,1,0,1,102,1,0,0,1,0,20.465425134043212,1,0,52,66,0,0
1,0,0,1,0,118,0,1,1,0,1,1.9119326967094787,1,0,30,432,0,1
1,0,1,1,0,154,0,1,0,0,1,22.06840564378526,1,1,55,49,0,0
0,1,0,0,1,134,0,1,1,1,0,25.237709054783437,1,0,14,313,0,0
1,0,0,1,0,4,0,0,1,0,0,13.039744011519016,0,0,13,308,0,0
1,0,0,1,0,108,0,0,0,0,1,23.18148607256559,1,0,84,90,0,1
1,1,1,0,1,115,0,0,1,0,1,6.063716592485596,1,1,27,114,0,0
0,1,0,0,1,29,0,1,1,1,0,10.345551420765055,1,0,89,373,1,0
0,1,0,0,1,59,1,0,0,0,0,29.254843930203844,1,0,9,56,0,0
1,1,1,0,0,125,0,0,0,1,0,29.603517033243662,1,0,41,341,1,0
1,1,1,0,1,98,0,0,1,0,1,15.865546537626052,0,0,48,17,0,0
1,1,1,0,1,17,0,1,0,0,1,28.09382395245243,1,0,12,271,0,1
1,1,1,0,0,107,1,0,0,1,0,16.15918966364878,0,0,10,129,0,0
1,0,0,1,1,43,0,0,1,1,0,9.456055716673562,1,0,6,494,0,1
1,1,1,0,0,80,0,1,0,0,0,8.740079354864383,1,1,34,268,1,0
1,0,1,1,0,162,0,1,1,0,0,27.955665455676314,1,1,52,428,1,0
1,1,1,0,1,8,0,1,0,0,1,6.000945280241914,0,0,41,79,1,1
1,0,0,1,0,141,0,0,1,0,0,17.809341287852728,0,0,83,455,0,0
1,1,1,0,1,106,0,0,1,0,0,17.110226973818868,0,0,6,298,0,0
0,0,0,0,0,8,0,1,1,0,1,22.449028854936852,0,0,2,455,0,1
1,0,1,1,0,96,0,1,0,0,1,15.478044318218467,1,1,15,309,0,0
0,0,0,0,0,94,0,1,0,0,1,8.896284160535892,1,0,17,201,0,1
1,1,1,0,0,65,0,1,1,0,1,5.9124984893157775,1,0,16,224,1,1
0,0,0,0,0,171,0,1,0,1,0,19.00374530167086,0,1,28,158,1,0
1,0,0,1,1,39,0,1,1,0,1,21.85073194874376,1,0,85,203,0,1
0,1,0,0,1,81,1,0,0,0,1,17.516117081778948,1,0,72,136,0,1
1,1,1,0,0,84,0,0,1,0,1,22.41218703651465,0,0,10,484,0,0
1,0,0,1,1,88,1,0,0,0,0,5.104114871048844,1,0,10,72,0,1
0,0,0,0,0,86,0,0,0,0,1,26.59163565335093,0,0,10,47,0,0
1,0,0,1,1,93,0,0,0,1,0,17.88946974384659,0,0,73,17,1,0
0,0,0,0,0,86,0,0,0,1,0,4.678473879885318,1,0,28,477,0,0
0,0,0,0,0,44,0,1,1,0,1,14.395830921966315,1,0,24,479,0,1
0,0,0,0,0,137,0,1,0,1,0,25.498960398111432,1,0,19,487,0,0
0,0,0,0,0,165,1,0,0,0,0,27.029303610141643,1,0,68,470,0,0
1,1,1,0,0,74,1,0,0,0,1,8.674835644964084,1,0,56,266,1,1
1,1,1,0,1,36,1,0,0,1,0,21.62670891660314,1,0,67,445,0,0
0,1,0,0,1,101,1,0,0,1,0,3.899572177029524,1,0,42,339,1,0
1,1,1,0,0,156,0,0,0,0,1,1.9728302709525765,1,0,12,18,0,1
1,1,1,0,1,170,1,0,0,1,0,17.25156966077834,0,0,18,99,1,0
1,1,1,0,0,171,0,1,0,0,1,21.14999980051565,0,0,23,115,0,0
1,0,0,1,1,170,0,0,0,1,0,24.077815204118558,1,0,84,345,0,1
0,1,0,0,1,104,1,0,0,0,0,10.866270915204705,1,0,6,73,1,0
0,1,0,0,1,66,0,1,1,1,0,1.1892369024377227,0,0,53,279,1,0
0,0,0,0,0,55,0,0,1,1,0,14.90605787622926,1,0,42,268,1,0
0,1,0,0,1,176,0,0,1,0,1,1.4597528158334425,0,0,66,124,0,0
1,0,0,1,1,91,0,0,1,1,0,3.667550809453198,1,0,30,115,1,1
0,1,0,0,1,22,0,0,0,0,1,10.473981653420703,0,1,9,173,1,0
1,1,1,0,1,101,1,0,0,0,0,13.677989437245138,1,0,42,180,0,0
0,1,0,0,1,155,0,0,0,0,1,9.104613795659809,1,1,34,225,1,0
1,0,0,1,0,121,0,1,0,0,1,17.874092728636526,0,0,40,156,0,0
1,0,0,1,0,93,0,1,1,1,0,2.6051438873247603,1,0,88,163,0,0
1,0,0,1,1,108,0,1,1,0,0,5.192811596947957,1,0,17,70,0,1
1,0,0,1,1,141,0,0,1,0,1,21.162493621907572,0,0,29,498,1,1
0,1,0,0,1,173,0,0,1,1,0,5.122084754339614,0,0,50,221,0,0
0,1,0,0,1,10,0,0,1,1,0,19.55348084554225,1,0,76,125,0,1
0,1,0,0,1,9,1,0,0,0,1,2.585854001847601,1,1,49,144,0,1
0,1,0,0,1,155,0,1,0,1,0,12.814086094455071,1,1,73,175,0,0
0,0,0,0,0,34,0,1,0,0,1,6.144874633514288,0,0,61,460,0,0
0,0,0,0,0,129,0,1,0,0,1,4.179452193520406,1,1,83,151,0,0
1,1,1,0,1,160,0,1,0,0,1,17.4439507215356,0,1,46,181,1,0
0,0,0,0,0,89,0,0,1,0,0,27.92173738816303,1,1,46,374,1,0
1,0,1,1,0,93,0,1,1,0,1,2.588824389782916,1,0,17,478,1,1
1,1,1,0,1,71,0,0,1,1,0,13.225073198322992,1,0,66,346,1,0
1,0,0,1,0,67,0,1,0,0,0,21.518527694617866,1,0,5,497,0,0
1,0,1,1,0,148,0,0,1,1,0,14.417947118946984,1,0,54,84,0,0
1,0,0,1,1,117,0,1,0,0,0,24.388382437052112,1,1,16,363,0,0
0,0,0,0,0,94,0,0,0,0,0,6.209714160059819,1,0,81,382,0,0
0,0,0,0,0,163,0,1,1,0,0,28.828231945804475,1,0,7,120,1,0
1,1,1,0,0,99,0,0,0,0,0,12.169716205403676,1,1,8,128,0,0
1,0,0,1,0,113,1,0,0,1,0,10.905519355383978,1,0,72,462,1,0
1,0,0,1,1,103,0,0,1,0,1,26.36356804059181,1,1,87,450,0,1
1,0,0,1,0,91,1,0,0,1,0,17.35214392486123,1,0,82,5,1,0
1,1,1,0,1,90,0,0,1,0,1,15.976885915181825,1,0,38,333,0,1
1,1,1,0,1,17,0,0,0,1,0,22.082359666324496,1,0,54,182,0,1
1,0,1,1,0,18,0,1,0,0,0,17.81519291015162,1,0,76,37,1,1
0,1,0,0,1,173,0,1,0,0,0,5.712953697956345,1,0,15,416,0,0
0,0,0,0,0,116,0,0,1,0,1,20.55173106308296,1,1,50,115,1,0
0,0,0,0,0,93,0,1,0,0,1,4.870597499181725,1,1,56,101,0,0
1,1,1,0,1,91,0,0,0,1,0,24.3698734546878,1,0,9,7,0,0
1,0,1,1,0,82,0,1,0,0,1,29.70236133365586,1,0,8,217,1,1
1,0,0,1,1,68,0,0,0,1,0,11.944241124268512,1,1,19,206,0,0
0,0,0,0,0,114,1,0,0,0,1,13.897921047858365,1,0,51,77,1,1
0,0,0,0,0,1,0,0,0,0,1,2.346576009001557,1,0,72,367,0,1
0,1,0,0,1,58,0,1,1,0,1,1.3982624543947701,1,1,57,403,0,0
0,0,0,0,0,154,0,1,1,0,0,27.721160711413503,0,1,68,54,0,0
0,0,0,0,0,109,0,1,1,0,0,4.73009775273657,0,0,31,303,0,0
1,1,1,0,0,148,0,0,1,1,0,13.92758367922464,0,0,3,466,0,0
0,1,0,0,1,116,0,0,1,0,1,24.64528409181128,1,0,83,439,0,1
1,1,1,0,1,87,0,0,1,1,0,26.790244037921266,1,0,43,480,0,0
0,0,0,0,0,10,0,0,0,0,1,16.06253287322056,0,1,29,227,0,0
0,1,0,0,1,59,0,0,1,0,0,17.385943224302544,1,1,10,87,0,0
1,1,1,0,0,41,1,0,0,0,0,20.4208352014349,1,0,12,9,0,0
0,1,0,0,1,105,0,1,1,0,1,28.88009163416774,1,0,46,307,0,1
0,1,0,0,1,133,0,0,0,0,1,18.477428867390646,1,1,30,433,0,0
1,1,1,0,1,122,0,1,1,0,0,17.22478252423404,1,0,82,289,0,0
0,1,0,0,1,145,0,0,1,0,0,1.4214899227137296,0,0,88,163,0,0
0,0,0,0,0,22,0,0,0,1,0,3.3475413586483262,1,1,32,238,0,0
0,1,0,0,1,98,0,1,0,0,0,17.737977172095892,0,0,73,316,1,0
1,1,1,0,0,169,1,0,0,0,1,28.150971246408893,1,0,47,483,1,1
1,0,0,1,0,68,0,0,1,1,0,26.134049103582456,1,0,88,143,0,0
0,1,0,0,1,139,0,0,1,0,1,29.494788766773933,0,0,63,334,0,0
1,0,1,1,0,56,1,0,0,1,0,16.307187089276944,0,0,26,17,1,0
1,0,0,1,0,179,1,0,0,0,1,23.84999721469524,1,0,3,70,0,1
1,1,1,0,0,149,0,1,0,0,0,25.371609613190873,1,1,23,174,1,0
1,1,1,0,0,99,0,0,1,0,1,19.792918062594993,1,0,75,341,1,1
0,0,0,0,0,76,0,0,1,1,0,10.82374722222071,0,0,74,287,0,0
0,0,0,0,0,26,0,1,1,0,1,14.629374605076038,0,0,50,298,0,0
1,1,1,0,0,115,0,0,0,1,0,25.879595095063465,1,0,36,338,1,0
1,1,1,0,1,147,0,0,0,0,1,9.657889853482754,0,0,13,423,1,0
1,1,1,0,1,109,0,1,1,0,0,27.788550806732808,1,0,29,247,0,0
1,0,1,1,0,47,0,0,0,0,0,7.664383901257287,0,0,38,192,0,0
0,1,0,0,1,71,1,0,0,0,1,22.73597603954664,1,0,77,418,0,1
0,0,0,0,0,154,0,0,0,0,1,19.286217796026413,0,1,84,324,0,0
0,1,0,0,1,40,0,0,0,0,1,22.738383792502106,0,0,5,305,1,0
1,0,0,1,0,133,0,1,1,1,0,13.68307960054525,1,0,20,267,1,0
0,1,0,0,1,149,0,1,0,0,1,28.046590814065553,1,0,78,203,0,1
1,0,1,1,0,132,0,0,0,0,1,19.341693869932843,0,0,14,340,1,0
0,1,0,0,1,23,0,0,0,1,0,9.360578332073432,0,0,8,122,0,0
1,0,0,1,1,106,0,1,0,0,0,19.515197048912167,0,0,48,57,0,0
0,0,0,0,0,84,0,1,1,0,1,9.317656669003904,1,0,13,338,0,1
0,0,0,0,0,143,0,1,0,0,1,9.515339361036352,1,1,24,446,0,0
0,1,0,0,1,116,0,1,1,0,0,12.588356837005168,0,0,79,200,0,0
1,1,1,0,0,109,1,0,0,0,0,25.72048210950445,1,0,65,490,0,0
0,1,0,0,1,136,0,1,1,1,0,15.508638357425767,1,0,86,432,1,0
1,0,0,1,1,41,1,0,0,0,1,20.688124424676015,1,0,34,111,1,1
1,1,1,0,1,112,1,0,0,0,1,12.367064467959427,1,1,51,127,0,1
0,1,0,0,1,147,0,1,1,1,0,8.644557754399562,1,0,3,35,0,1
1,1,1,0,1,112,0,0,1,0,0,28.68456466077071,0,0,78,233,0,1
0,1,0,0,1,103,0,1,1,1,0,18.503856166568816,0,0,58,309,1,0
1,1,1,0,0,46,0,0,0,0,0,28.08458881889883,1,0,72,46,0,0
1,0,0,1,1,156,0,0,0,1,0,6.898977063751136,1,0,55,114,0,1
1,0,0,1,1,68,0,0,1,0,0,5.25993075347505,1,1,80,415,0,0
0,1,0,0,1,122,1,0,0,1,0,25.818864306593206,1,0,42,254,0,1
1,0,0,1,1,15,0,0,1,0,0,20.746599165900292,1,0,21,482,0,1
1,0,0,1,1,165,0,0,0,0,0,6.410776478355599,1,0,10,222,1,0
0,0,0,0,0,129,0,0,1,0,0,8.811431319242594,0,0,57,123,1,0
1,0,0,1,0,111,0,1,1,0,0,24.219254304234024,1,1,25,436,0,1
0,1,0,0,1,24,0,0,1,0,0,14.162189979882147,0,0,56,159,0,0
1,1,1,0,0,27,1,0,0,0,1,20.445674688676636,0,0,38,445,0,1
1,1,1,0,1,40,0,1,1,0,0,10.232208641944316,1,0,86,420,1,1
0,1,0,0,1,164,0,1,0,0,1,12.055668630471425,0,0,61,95,0,0
1,1,1,0,0,24,0,0,0,0,0,29.730664200070045,0,0,47,106,0,1
1,1,1,0,1,24,0,0,0,0,1,8.180895528066838,0,0,54,119,0,0
1,1,1,0,0,4,0,0,1,0,1,15.687234934058907,1,0,46,100,0,1
1,0,0,1,0,67,0,1,1,1,0,25.487667952525435,1,1,68,102,0,1
0,0,0,0,0,34,0,1,0,0,0,7.937473196309881,0,0,4,165,0,1
1,0,0,1,0,177,0,1,1,1,0,13.04119894384559,1,1,66,413,0,1
1,0,1,1,0,116,0,0,0,1,0,18.83764733372966,0,0,43,185,0,1
1,1,1,0,0,23,0,1,1,0,0,14.954456392777972,1,0,62,31,0,0
1,0,0,1,1,109,0,1,0,1,0,14.325565730539207,1,0,85,492,0,1
0,0,0,0,0,69,0,0,1,0,0,11.512782208341585,1,1,85,65,0,0
1,0,1,1,0,95,1,0,0,1,0,18.012743505472827,1,0,85,178,0,0
0,0,0,0,0,62,0,1,1,0,0,19.106808239784698,1,0,4,266,0,0
0,0,0,0,0,169,1,0,0,0,0,19.945396686139514,1,0,65,442,1,1
1,0,0,1,0,57,0,0,0,0,0,3.04067512927485,1,1,62,403,0,0
0,1,0,0,1,54,0,0,1,0,1,19.299991095649418,1,1,2,36,0,0
1,0,0,1,1,70,0,0,1,1,0,28.64387818465575,1,0,9,200,0,0
1,0,0,1,1,101,0,1,1,0,1,16.688600830314428,1,1,57,357,0,1
0,1,0,0,1,57,0,0,1,1,0,21.742745392768086,0,0,45,48,0,1
1,0,0,1,0,138,0,1,1,1,0,17.145236925017315,0,1,18,274,1,1
0,1,0,0,1,168,0,1,1,1,0,25.78747793916738,1,0,48,438,0,1
1,1,1,0,1,135,1,0,0,0,1,27.9579097433295,1,0,42,167,0,0
0,0,0,0,0,103,0,0,1,1,0,6.342377079594419,1,0,41,262,1,1
0,0,0,0,0,166,0,1,1,0,1,13.668941060156671,0,0,75,132,1,0
0,1,0,0,1,85,1,0,0,0,0,12.379080927048918,0,0,89,494,1,1
1,1,1,0,1,61,0,1,0,1,0,12.751238575679082,1,0,58,297,1,0
1,1,1,0,1,3,1,0,0,1,0,4.640201255608401,1,0,42,343,1,1
1,1,1,0,0,128,1,0,0,0,0,24.59485605344086,0,0,35,175,0,1
0,0,0,0,0,179,0,1,1,0,0,2.037221047433122,1,0,38,488,0,1
1,0,1,1,0,86,0,0,0,1,0,16.31857162408755,1,1,67,390,0,1
0,1,0,0,1,47,0,0,0,0,0,20.194473253296046,1,1,41,10,1,0
0,1,0,0,1,76,0,0,0,0,1,7.0166137037074385,1,1,50,200,1,1
1,1,1,0,1,38,1,0,0,0,1,27.269655570865073,1,0,86,432,0,1
0,1,0,0,1,164,0,1,1,1,0,25.317927003719,1,0,72,413,0,1
1,0,0,1,1,169,0,0,1,0,1,14.661428155033834,1,1,79,296,1,0
1,1,1,0,0,141,1,0,0,0,1,12.923319037864022,0,1,45,2,1,1
0,1,0,0,1,87,1,0,0,1,0,7.860469831121901,1,0,71,213,0,1
1,0,1,1,0,58,0,1,1,0,0,22.169803514703947,0,0,19,295,1,0
0,1,0,0,1,50,0,1,0,1,0,4.82057018932696,0,0,17,306,0,0
1,0,0,1,0,30,1,0,0,0,1,20.72689486146971,1,0,65,467,0,0
0,1,0,0,1,101,0,1,0,1,0,25.431252597433993,1,0,77,31,0,1
0,1,0,0,1,25,0,1,0,1,0,7.625675701593687,1,0,56,47,0,0
0,0,0,0,0,112,0,0,0,0,1,26.12639468406393,1,1,41,326,0,1
0,0,0,0,0,155,0,1,1,0,1,1.9663727837457452,1,0,42,251,1,0
0,1,0,0,1,179,0,1,0,1,0,27.470834176209237,1,0,6,198,1,1
0,0,0,0,0,126,0,1,1,0,1,4.432504607687642,1,0,69,403,1,0
1,1,1,0,1,123,0,0,0,0,1,19.727016160202947,1,1,75,88,0,0
1,1,1,0,1,47,0,1,1,0,1,8.252391598504312,0,0,73,108,0,0
0,0,0,0,0,118,1,0,0,0,1,25.2600193439188,1,0,40,290,0,1
0,0,0,0,0,39,0,1,0,0,1,15.856710466548527,1,0,41,107,0,0
1,0,0,1,1,16,0,1,1,0,1,4.9219945461485395,1,0,9,407,0,1
0,0,0,0,0,22,0,0,1,0,0,17.558755568453375,1,0,8,39,0,0
0,0,0,0,0,54,0,1,1,1,0,12.828595695712512,1,0,44,460,0,0
0,0,0,0,0,149,0,1,0,0,1,20.181986681779932,1,0,58,51,1,0
0,1,0,0,1,16,0,0,0,1,0,26.575195258140326,1,0,67,111,0,1
0,0,0,0,0,59,0,0,0,0,0,12.872284804319136,1,0,13,294,1,1
1,0,0,1,0,31,0,1,0,0,1,9.40653970648193,0,0,19,67,0,1
1,0,0,1,0,170,1,0,0,1,0,1.420937741300655,0,0,49,188,1,0
0,0,0,0,0,32,1,0,0,0,1,17.67033209793637,1,1,80,331,0,1
0,0,0,0,0,162,0,0,0,0,1,12.665968255511572,0,0,82,208,0,1
0,1,0,0,1,9,0,0,0,0,1,11.864827351430034,1,0,78,64,0,0
1,0,0,1,1,139,0,1,0,0,1,6.305124317242163,1,0,30,61,1,0
1,1,1,0,0,10,1,0,0,0,1,13.471605010546956,0,0,66,464,0,1
1,1,1,0,1,17,0,0,0,0,1,29.54881665391768,0,0,77,257,0,1
1,0,0,1,1,68,1,0,0,0,1,9.634870456495086,1,0,59,133,1,0
0,1,0,0,1,48,0,0,0,0,0,18.391427988834906,1,0,53,491,0,1
1,1,1,0,0,111,0,1,1,0,0,23.518119558154336,1,1,52,121,0,0
1,0,0,1,0,153,0,0,1,0,1,22.72557687211942,1,1,81,330,0,0
0,1,0,0,1,123,0,1,1,0,1,10.534454337285132,1,1,31,170,0,1
0,0,0,0,0,149,0,0,0,0,0,18.71494242198866,1,0,15,209,0,1
0,1,0,0,1,101,0,0,1,0,0,26.266675872834558,1,0,20,295,0,0
0,1,0,0,1,102,0,0,1,0,0,1.4479754042592603,1,0,5,88,0,1
1,1,1,0,1,65,0,0,0,0,1,13.636296348455922,0,0,7,166,0,0
1,1,1,0,1,51,0,0,0,1,0,7.503929129015253,1,0,18,27,1,1
1,1,1,0,0,36,1,0,0,1,0,12.270336421566329,1,0,56,237,0,0
1,0,1,1,0,81,0,0,0,1,0,13.063698631282008,0,0,75,335,0,1
1,0,1,1,0,127,0,1,0,1,0,22.653457978812472,0,0,45,62,0,1
0,0,0,0,0,88,0,0,0,0,1,3.7208342994678514,1,0,28,447,0,0
0,0,0,0,0,104,0,1,0,1,0,15.864933190842804,0,0,50,254,0,1
0,0,0,0,0,15,0,0,0,0,0,17.361648962163613,0,0,2,395,0,0
0,1,0,0,1,96,1,0,0,0,0,15.330570503002328,1,1,84,40,0,1
1,1,1,0,0,167,0,1,0,1,0,22.22432433881888,1,0,68,499,1,1
1,0,0,1,0,123,0,1,1,0,0,12.129946421298573,1,0,77,28,0,1
0,0,0,0,0,1,0,1,0,0,1,28.404044845562208,1,0,24,278,0,1
0,0,0,0,0,151,1,0,0,1,0,14.9722998336293,1,0,48,468,0,0
0,1,0,0,1,122,0,1,0,1,0,17.56520337882913,1,0,45,79,0,0
1,0,1,1,0,167,0,0,0,0,1,24.940393877055733,0,1,58,50,1,1
1,0,1,1,0,126,0,0,0,0,0,8.981847072002552,1,1,36,111,0,0
0,1,0,0,1,57,1,0,0,0,1,3.1808588341212714,1,0,2,360,0,0
0,1,0,0,1,81,0,0,1,0,1,21.525735372511992,1,0,18,300,0,1
0,1,0,0,1,162,0,0,0,0,0,15.00734381090298,1,0,49,89,0,0
0,1,0,0,1,169,0,1,1,0,1,26.99862327781085,1,0,8,228,0,0
1,1,1,0,0,73,1,0,0,0,0,29.49772141295059,1,1,58,149,0,1
1,1,1,0,0,141,0,1,0,0,0,12.574171166667146,1,0,15,242,0,1
0,1,0,0,1,70,0,1,0,0,1,13.047731471530165,1,1,17,137,0,1
0,1,0,0,1,6,0,1,1,0,0,12.830915463966067,1,0,23,134,0,1
1,0,1,1,0,84,0,0,0,0,1,10.412069182196857,1,0,66,456,0,0
0,0,0,0,0,52,1,0,0,0,0,23.668925835225526,1,0,70,88,0,1
0,0,0,0,0,3,0,1,1,1,0,23.010877112231103,1,0,27,493,0,0
1,0,0,1,0,81,0,0,0,0,0,14.88070124596522,0,0,37,14,1,0
1,1,1,0,1,63,1,0,0,0,0,2.295175274988064,0,0,49,332,0,1
1,0,1,1,0,49,0,1,0,0,1,9.977219743879129,1,0,64,361,1,0
0,1,0,0,1,76,1,0,0,0,0,9.476788350090288,1,0,34,173,0,0
1,0,1,1,0,112,0,0,1,1,0,24.521530139807492,0,0,18,89,1,0
1,0,0,1,0,175,1,0,0,1,0,3.539691629069067,0,0,64,212,0,1
1,1,1,0,1,109,0,0,1,0,0,24.36458599223842,1,0,74,342,0,0
1,1,1,0,0,65,1,0,0,0,0,20.40632591377515,1,0,44,60,1,1
1,0,1,1,0,81,0,0,1,1,0,22.24080231478303,1,0,17,363,1,1
0,1,0,0,1,15,0,1,0,0,1,13.534182439965681,1,0,59,219,0,0
0,1,0,0,1,100,0,0,0,1,0,20.712048084050988,1,1,13,60,0,0
0,1,0,0,1,32,0,0,1,1,0,18.661839396500557,0,0,52,306,0,1
1,0,1,1,0,96,0,0,1,0,0,23.300425661630253,1,0,60,165,1,1
0,0,0,0,0,128,0,1,0,0,0,13.956325199579313,1,0,42,11,0,1
1,0,1,1,0,146,0,0,1,1,0,14.71194312199277,0,1,64,215,0,1
0,1,0,0,1,113,0,1,1,0,1,19.663710459454784,1,0,66,76,1,1
0,0,0,0,0,83,0,1,0,1,0,4.134247316325261,1,0,34,231,1,0
0,1,0,0,1,43,0,1,1,1,0,13.651089002565202,1,0,87,111,0,1
0,1,0,0,1,116,0,1,0,0,1,29.18657451253436,1,0,71,65,0,0
0,0,0,0,0,163,0,0,1,1,0,2.089017281741323,1,0,64,181,1,1
1,1,1,0,0,78,0,1,1,1,0,10.16413696312542,1,0,33,422,0,0
1,1,1,0,0,58,0,0,1,0,0,10.109184753591752,1,1,12,203,1,1
0,1,0,0,1,33,0,1,0,0,1,19.370459457837406,1,1,76,422,0,0
1,1,1,0,0,14,0,0,1,0,0,4.068210423300057,1,0,19,370,0,0
0,0,0,0,0,162,0,1,1,0,0,19.227776895486972,1,0,9,205,0,1
1,1,1,0,0,132,0,1,1,0,1,3.7561669788969634,1,0,74,285,0,0
0,0,0,0,0,59,0,0,1,0,1,3.753655775131599,1,0,17,104,1,1
1,0,0,1,0,157,1,0,0,1,0,22.117317358465986,0,0,50,241,0,1
0,1,0,0,1,83,0,1,0,0,0,10.399920041151093,1,0,39,234,0,0
1,1,1,0,0,134,0,1,0,0,1,29.345265483698686,1,0,41,175,0,0
0,0,0,0,0,121,0,0,1,0,0,2.083235156631093,0,0,10,210,0,1
1,0,0,1,1,177,1,0,0,0,0,13.90809324782183,0,0,12,30,0,1
1,1,1,0,1,168,0,1,1,0,1,4.280942192546686,1,0,79,234,0,1
